 ElementName  ElementType     s       betax    alphax     betay    alphay      etax      etaxp     yAper     xAper  
                              m         m                   m                   m                    m         m    
--------------------------------------------------------------------------------------------------------------------
 PM1G4C27B    MONI         726.898060   11.056167  5.962162  14.868096  -3.929697  0.284688   -0.155512  0.005513  0.017107 
 DBPM10       DRIF         726.985800   10.035374  5.672127  15.566192  -4.026728  0.271044   -0.155512  0.005641  0.016292 
 QM1G4C27B    QUAD         727.235800   7.825755  3.313744  16.812437  -0.874560  0.238671   -0.104553  0.005863  0.014367 
 DM1EG4B      DRIF         727.344800   7.121549  3.146870  17.004338  -0.886002  0.227275   -0.104553  0.005896  0.013693 
 DFCH         DRIF         727.494800   6.211934  2.917226  17.272501  -0.901748  0.211592   -0.104553  0.005942  0.012769 
 CM1YG4C27B   VKICK        727.494800   6.211934  2.917226  17.272501  -0.901748  0.211592   -0.104553  0.005942  0.012769 
 CM1XG4C27B   HKICK        727.494800   6.211934  2.917226  17.272501  -0.901748  0.211592   -0.104553  0.005942  0.012769 
 DFCH         DRIF         727.644800   5.371213  2.687582  17.545387  -0.917494  0.195909   -0.104553  0.005989  0.011848 
 GEG4C27B     MULT         727.644800   5.371213  2.687582  17.545387  -0.917494  0.195909   -0.104553  0.005989  0.011848 
 GSG5C27B     MULT         727.644800   5.371213  2.687582  17.545387  -0.917494  0.195909   -0.104553  0.005989  0.011848 
 DM1DG5B2     DRIF         727.744800   4.849006  2.534487  17.729936  -0.927992  0.185453   -0.104553  0.006020  0.011237 
 DPWG5B       DRIF         727.944800   3.896450  2.228295  18.105331  -0.948986  0.164543   -0.104553  0.006084  0.010022 
 DM1CG5B2     DRIF         728.210800   2.819321  1.821060  18.617619  -0.976909  0.136732   -0.104553  0.006169  0.008428 
 B1G5C27B     SBEN         730.830800   3.765142  -2.182721  24.225316  -1.151687  0.000361   0.000263  0.007037  0.007590 
 MK2G5C27B    MARK         730.830800   3.765142  -2.182721  24.225316  -1.151687  0.000361   0.000263  0.007037  0.007590 
 GEG5C27B     MULT         730.830800   3.765142  -2.182721  24.225316  -1.151687  0.000361   0.000263  0.007037  0.007590 
 DH4CG6B      DRIF         731.047140   4.781215  -2.513929  24.728122  -1.172462  0.000418   0.000263  0.007110  0.008553 
 GSG6C27B     MULT         731.047140   4.781215  -2.513929  24.728122  -1.172462  0.000418   0.000263  0.007110  0.008553 
 DFCH         DRIF         731.197140   5.569840  -2.743572  25.082021  -1.186867  0.000458   0.000263  0.007161  0.009232 
 CH2YG6C27B   VKICK        731.197140   5.569840  -2.743572  25.082021  -1.186867  0.000458   0.000263  0.007161  0.009232 
 CH2XG6C27B   HKICK        731.197140   5.569840  -2.743572  25.082021  -1.186867  0.000458   0.000263  0.007161  0.009232 
 DFCH         DRIF         731.347140   6.427358  -2.973216  25.440242  -1.201271  0.000497   0.000263  0.007212  0.009917 
 DH4BG6B      DRIF         731.410800   6.812112  -3.070677  25.593577  -1.207385  0.000514   0.000263  0.007233  0.010209 
 SH4G6C27B    SEXT         731.610800   8.101621  -3.376868  26.080372  -1.226591  0.000566   0.000263  0.007302  0.011134 
 DH4AG6B      DRIF         731.700400   8.719047  -3.514042  26.300948  -1.235195  0.000590   0.000263  0.007333  0.011550 
 PH2G6C27B    MONI         731.700400   8.719047  -3.514042  26.300948  -1.235195  0.000590   0.000263  0.007333  0.011550 
 DBPM11       DRIF         731.773300   9.239530  -3.625649  26.481550  -1.242196  0.000609   0.000263  0.007358  0.011890 
 QH3G6C27B    QUAD         732.048300   12.776029  -9.783191  23.839426  10.432754  0.000723   0.000572  0.006981  0.013982 
 DH3BG6B      DRIF         732.230800   16.599012  -11.164663  20.184932  9.591868  0.000827   0.000572  0.006424  0.015937 
 SH3G6C27B    SEXT         732.430800   21.367666  -12.678605  16.532489  8.670350  0.000941   0.000572  0.005813  0.018082 
 DH3AG6B      DRIF         732.620800   26.458802  -14.116850  13.404090  7.794907  0.001050   0.000572  0.005235  0.020121 
 QH2G6C27B    QUAD         733.068800   31.024583  4.953372  10.358699  -0.338079  0.001142   -0.000172  0.004602  0.021788 
 DH2BG6B      DRIF         733.553300   26.417977  4.554587  10.711549  -0.390197  0.001059   -0.000172  0.004679  0.020105 
 DSCH         DRIF         733.653300   25.515290  4.472278  10.790664  -0.400954  0.001041   -0.000172  0.004697  0.019759 
 CH1YG6C27B   VKICK        733.653300   25.515290  4.472278  10.790664  -0.400954  0.001041   -0.000172  0.004697  0.019759 
 CH1XG6C27B   HKICK        733.653300   25.515290  4.472278  10.790664  -0.400954  0.001041   -0.000172  0.004697  0.019759 
 DSCH         DRIF         733.753300   24.629066  4.389969  10.871930  -0.411711  0.001024   -0.000172  0.004714  0.019413 
 DH2AG6B      DRIF         733.873300   23.587325  4.291199  10.972290  -0.424620  0.001004   -0.000172  0.004736  0.018998 
 QH1G6C27B    QUAD         734.148300   22.361645  0.236717  10.689530  1.436380  0.000980   0.000000  0.004675  0.018497 
 DH1AG6B      DRIF         734.225390   22.325428  0.233076  10.469772  1.414289  0.000980   0.000000  0.004626  0.018482 
 PH1G6C27B    MONI         734.225390   22.325428  0.233076  10.469772  1.414289  0.000980   0.000000  0.004626  0.018482 
 DBPM12       DRIF         734.310800   22.285959  0.229043  10.230273  1.389814  0.000980   0.000000  0.004573  0.018466 
 SH1G6C27B    SEXT         734.510800   22.196231  0.219598  9.685810  1.332502  0.000980   0.000000  0.004450  0.018429 
 GEG6C27B     MULT         734.510800   22.196231  0.219598  9.685810  1.332502  0.000980   0.000000  0.004450  0.018429 
 GSG1C28A     MULT         734.510800   22.196231  0.219598  9.685810  1.332502  0.000980   0.000000  0.004450  0.018429 
 DH2G1A       DRIF         734.951700   22.011770  0.198776  8.566515  1.206158  0.000980   0.000000  0.004185  0.018352 
 DFT          DRIF         734.973700   22.003047  0.197737  8.513583  1.199854  0.000980   0.000000  0.004172  0.018349 
 FH1G1C28A    MARK         734.973700   22.003047  0.197737  8.513583  1.199854  0.000980   0.000000  0.004172  0.018349 
 DFT          DRIF         734.995700   21.994369  0.196698  8.460928  1.193549  0.000980   0.000000  0.004159  0.018345 
 DWI1         DRIF         735.660800   21.753612  0.165288  7.000031  1.002958  0.000980   0.000000  0.003783  0.018244 
 DWKM         DRIF         739.160800   21.175102  -0.000000  3.489676  0.000000  0.000980   0.000000  0.002671  0.018000 
 MK4G1C28A    MARK         739.160800   21.175102  -0.000000  3.489676  0.000000  0.000980   0.000000  0.002671  0.018000 
 DWKM         DRIF         742.660800   21.753612  -0.165288  7.000031  -1.002958  0.000980   0.000000  0.003783  0.018244 
 DWI2         DRIF         743.454590   22.045777  -0.202775  8.772869  -1.230427  0.000980   0.000000  0.004235  0.018366 
 DFT          DRIF         743.476590   22.054722  -0.203814  8.827147  -1.236731  0.000980   0.000000  0.004248  0.018370 
 FH2G1C28A    MARK         743.476590   22.054722  -0.203814  8.827147  -1.236731  0.000980   0.000000  0.004248  0.018370 
 DFT          DRIF         743.498590   22.063713  -0.204853  8.881702  -1.243035  0.000980   0.000000  0.004261  0.018374 
 DH1G1A       DRIF         743.810800   22.196231  -0.219598  9.685810  -1.332502  0.000980   0.000000  0.004450  0.018429 
 GEG1C28A     MULT         743.810800   22.196231  -0.219598  9.685810  -1.332502  0.000980   0.000000  0.004450  0.018429 
 GSG2C28A     MULT         743.810800   22.196231  -0.219598  9.685810  -1.332502  0.000980   0.000000  0.004450  0.018429 
 SH1G2C28A    SEXT         744.010800   22.285959  -0.229043  10.230273  -1.389814  0.000980   0.000000  0.004573  0.018466 
 DH1AG2A      DRIF         744.095800   22.325237  -0.233057  10.468612  -1.414171  0.000980   0.000000  0.004626  0.018482 
 PH1G2C28A    MONI         744.095800   22.325237  -0.233057  10.468612  -1.414171  0.000980   0.000000  0.004626  0.018482 
 DBPM01       DRIF         744.173300   22.361645  -0.236717  10.689530  -1.436380  0.000980   0.000000  0.004675  0.018497 
 QH1G2C28A    QUAD         744.448300   23.587325  -4.291199  10.972290  0.424620  0.001004   0.000172  0.004736  0.018998 
 DH2AG2A      DRIF         744.593300   24.849079  -4.410547  10.851412  0.409022  0.001029   0.000172  0.004710  0.019499 
 SQHHG2C28A   QUAD         744.693300   25.739419  -4.492855  10.770683  0.398265  0.001046   0.000172  0.004692  0.019845 
 CH1XG2C28A   HKICK        744.693300   25.739419  -4.492855  10.770683  0.398265  0.001046   0.000172  0.004692  0.019845 
 CH1YG2C28A   VKICK        744.693300   25.739419  -4.492855  10.770683  0.398265  0.001046   0.000172  0.004692  0.019845 
 SQHHG2C28A   QUAD         744.793300   26.646221  -4.575164  10.692106  0.387508  0.001063   0.000172  0.004675  0.020192 
 DH2BG2A      DRIF         745.252800   31.024583  -4.953372  10.358699  0.338079  0.001142   0.000172  0.004602  0.021788 
 QH2G2C28A    QUAD         745.700800   26.458802  14.116850  13.404090  -7.794907  0.001050   -0.000572  0.005235  0.020121 
 DH3AG2A      DRIF         745.890800   21.367666  12.678605  16.532489  -8.670350  0.000941   -0.000572  0.005813  0.018082 
 SH3G2C28A    SEXT         746.090800   16.599012  11.164663  20.184932  -9.591868  0.000827   -0.000572  0.006424  0.015937 
 DH3BG2A      DRIF         746.273300   12.776029  9.783191  23.839426  -10.432754  0.000723   -0.000572  0.006981  0.013982 
 QH3G2C28A    QUAD         746.548300   9.239530  3.625649  26.481550  1.242196  0.000609   -0.000263  0.007358  0.011890 
 DH4AG2A      DRIF         746.620820   8.721718  3.514624  26.301887  1.235232  0.000590   -0.000263  0.007333  0.011552 
 PH2G2C28A    MONI         746.620820   8.721718  3.514624  26.301887  1.235232  0.000590   -0.000263  0.007333  0.011552 
 DBPM02       DRIF         746.710800   8.101621  3.376868  26.080372  1.226591  0.000566   -0.000263  0.007302  0.011134 
 SH4G2C28A    SEXT         746.910800   6.812112  3.070677  25.593577  1.207385  0.000514   -0.000263  0.007233  0.010209 
 DH4BG2A      DRIF         747.159300   5.380526  2.690234  24.999437  1.183521  0.000448   -0.000263  0.007149  0.009073 
 DFCH         DRIF         747.309300   4.607903  2.460590  24.646541  1.169116  0.000409   -0.000263  0.007098  0.008397 
 CH2XG2C28A   HKICK        747.309300   4.607903  2.460590  24.646541  1.169116  0.000409   -0.000263  0.007098  0.008397 
 CH2YG2C28A   VKICK        747.309300   4.607903  2.460590  24.646541  1.169116  0.000409   -0.000263  0.007098  0.008397 
 DFCH         DRIF         747.459300   3.904172  2.230946  24.297967  1.154711  0.000370   -0.000263  0.007048  0.007729 
 GEG2C28A     MULT         747.459300   3.904172  2.230946  24.297967  1.154711  0.000370   -0.000263  0.007048  0.007729 
 DH4CG3A      DRIF         747.490800   3.765142  2.182721  24.225316  1.151687  0.000361   -0.000263  0.007037  0.007590 
 GSG3C28A     MULT         747.490800   3.765142  2.182721  24.225316  1.151687  0.000361   -0.000263  0.007037  0.007590 
 MK1G3C28A    MARK         747.490800   3.765142  2.182721  24.225316  1.151687  0.000361   -0.000263  0.007037  0.007590 
 B1G3C28A     SBEN         750.110800   2.819321  -1.821060  18.617619  0.976909  0.136732   0.104553  0.006169  0.008428 
 GEG3C28A     MULT         750.110800   2.819321  -1.821060  18.617619  0.976909  0.136732   0.104553  0.006169  0.008428 
 GSG4C28A     MULT         750.110800   2.819321  -1.821060  18.617619  0.976909  0.136732   0.104553  0.006169  0.008428 
 DM1AG4A      DRIF         750.611800   5.028296  -2.588070  17.665105  0.924317  0.189113   0.104553  0.006009  0.011450 
 DSCH         DRIF         750.711800   5.561219  -2.741166  17.481291  0.913820  0.199568   0.104553  0.005978  0.012062 
 CM1XG4C28A   HKICK        750.711800   5.561219  -2.741166  17.481291  0.913820  0.199568   0.104553  0.005978  0.012062 
 CM1YG4C28A   VKICK        750.711800   5.561219  -2.741166  17.481291  0.913820  0.199568   0.104553  0.005978  0.012062 
 DSCH         DRIF         750.811800   6.124762  -2.894262  17.299577  0.903323  0.210023   0.104553  0.005947  0.012676 
 DM1BG4A      DRIF         751.085800   7.825755  -3.313744  16.812437  0.874560  0.238671   0.104553  0.005863  0.014367 
 QM1G4C28A    QUAD         751.335800   10.035374  -5.672127  15.566192  4.026728  0.271044   0.155512  0.005641  0.016292 
 DM2AG4A      DRIF         751.535800   12.436450  -6.333249  13.999737  3.805549  0.302146   0.155512  0.005350  0.018149 
 SM1G4C28A    SEXT         751.735800   15.101974  -6.994371  12.521753  3.584371  0.333248   0.155512  0.005059  0.020009 
 DFT1         DRIF         751.969000   18.543915  -7.765239  10.910144  3.326476  0.369514   0.155512  0.004723  0.022179 
 DFT          DRIF         751.991000   18.887185  -7.837963  10.764314  3.302147  0.372935   0.155512  0.004691  0.022384 
 FM1G4C28A    MARK         751.991000   18.887185  -7.837963  10.764314  3.302147  0.372935   0.155512  0.004691  0.022384 
 DFT          DRIF         752.013000   19.233656  -7.910686  10.619555  3.277817  0.376356   0.155512  0.004659  0.022589 
 DM2BG4A      DRIF         752.305400   24.142447  -8.877246  8.797238  2.954454  0.421828   0.155512  0.004241  0.025313 
 PM1G4C28A    MONI         752.305400   24.142447  -8.877246  8.797238  2.954454  0.421828   0.155512  0.004241  0.025313 
 DBPM03       DRIF         752.389300   25.655318  -9.154587  8.309266  2.861670  0.434875   0.155512  0.004121  0.026095 
 QM2G4C28A    QUAD         752.672300   28.330864  0.010891  7.513570  0.041127  0.457058   -0.000023  0.003919  0.027424 
 DM2CG4A      DRIF         752.855800   28.328056  0.004414  7.502966  0.016664  0.457054   -0.000023  0.003916  0.027423 
 SM2HG4C28B   SEXT         752.980800   28.327504  0.000001  7.500883  -0.000001  0.457051   -0.000023  0.003916  0.027423 
 MK3G4C28B    MARK         752.980800   28.327504  0.000001  7.500883  -0.000001  0.457051   -0.000023  0.003916  0.027423 
 SM2HG4C28B   SEXT         753.105800   28.328055  -0.004412  7.502966  -0.016666  0.457048   -0.000023  0.003916  0.027423 
 DM2CG4B      DRIF         753.289300   28.330863  -0.010890  7.513572  -0.041130  0.457044   -0.000023  0.003919  0.027424 
 QM2G4C28B    QUAD         753.572300   25.655316  9.154588  8.309268  -2.861673  0.434849   -0.155551  0.004121  0.026094 
 DM2BG4B      DRIF         754.075800   17.274659  7.490213  11.471330  -3.418490  0.356529   -0.155551  0.004843  0.021403 
 SM1G4C28B    SEXT         754.275800   14.410798  6.829091  12.882962  -3.639669  0.325419   -0.155551  0.005132  0.019542 
 DM2AG4B      DRIF         754.538060   11.056164  5.962162  14.868105  -3.929701  0.284624   -0.155551  0.005513  0.017105 
 PM1G4C28B    MONI         754.538060   11.056164  5.962162  14.868105  -3.929701  0.284624   -0.155551  0.005513  0.017105 
 DBPM04       DRIF         754.625800   10.035372  5.672127  15.566203  -4.026732  0.270976   -0.155551  0.005641  0.016290 
 QM1G4C28B    QUAD         754.875800   7.825752  3.313744  16.812449  -0.874563  0.238591   -0.104607  0.005863  0.014365 
 DM1EG4B      DRIF         754.984800   7.121546  3.146870  17.004351  -0.886005  0.227189   -0.104607  0.005896  0.013691 
 DFCH         DRIF         755.134800   6.211931  2.917226  17.272514  -0.901751  0.211498   -0.104607  0.005942  0.012766 
 CM1YG4C28B   VKICK        755.134800   6.211931  2.917226  17.272514  -0.901751  0.211498   -0.104607  0.005942  0.012766 
 CM1XG4C28B   HKICK        755.134800   6.211931  2.917226  17.272514  -0.901751  0.211498   -0.104607  0.005942  0.012766 
 DFCH         DRIF         755.284800   5.371210  2.687582  17.545401  -0.917497  0.195807   -0.104607  0.005989  0.011845 
 GEG4C28B     MULT         755.284800   5.371210  2.687582  17.545401  -0.917497  0.195807   -0.104607  0.005989  0.011845 
 GSG5C28B     MULT         755.284800   5.371210  2.687582  17.545401  -0.917497  0.195807   -0.104607  0.005989  0.011845 
 DM1DG5B1     DRIF         755.384800   4.849003  2.534487  17.729951  -0.927994  0.185346   -0.104607  0.006020  0.011233 
 DPWG5B       DRIF         755.584800   3.896447  2.228295  18.105347  -0.948989  0.164425   -0.104607  0.006084  0.010018 
 DM1CG5B1     DRIF         755.850800   2.819318  1.821060  18.617637  -0.976912  0.136600   -0.104607  0.006169  0.008424 
 B1G5C28B     SBEN         758.470800   3.765147  -2.182724  24.225348  -1.151690  0.000088   0.000209  0.007037  0.007590 
 MK2G5C28B    MARK         758.470800   3.765147  -2.182724  24.225348  -1.151690  0.000088   0.000209  0.007037  0.007590 
 GEG5C28B     MULT         758.470800   3.765147  -2.182724  24.225348  -1.151690  0.000088   0.000209  0.007037  0.007590 
